title,price,image_url,details_url,fuel,year,horsepower,mileage,date,city
NISSAN Qashqai,249.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655a74cc13ef8.jpg,https://www.wandaloo.com/occasion/nissan-qashqai-essence-occasion-casablanca-maroc/38714.html,Essence,2022,8 cv,18.500 km,19 novembre 2023,Casablanca
RENAULT Kangoo,108.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655b372c06bec.jpg,https://www.wandaloo.com/occasion/renault-kangoo-diesel-occasion-casablanca-maroc/38716.html,Diesel,2015,6 cv,71.000 km,20 novembre 2023,Casablanca
AUDI A3 Berline,215.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655722b684ba2.jpeg,https://www.wandaloo.com/occasion/audi-a3-berline-diesel-occasion-casablanca-maroc/38693.html,Diesel,2017,8 cv,101.000 km,20 novembre 2023,Casablanca
HONDA CR-V,92.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655b385c4a585.jpg,https://www.wandaloo.com/occasion/honda-cr-v-diesel-occasion-casablanca-maroc/38707.html,Diesel,2008,9 cv,260.180 km,20 novembre 2023,Casablanca
VOLKSWAGEN Touran,133.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654df55ee14e8.jpg,https://www.wandaloo.com/occasion/volkswagen-touran-diesel-occasion-tanger-maroc/38656.html,Diesel,2013,8 cv,205.000 km,20 novembre 2023,Tanger
DACIA Dokker,124.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655a7539c94a6.jpg,https://www.wandaloo.com/occasion/dacia-dokker-diesel-occasion-meknes-maroc/38715.html,Diesel,2021,cv,33.500 km,19 novembre 2023,Meknès
BMW Série 4 Gran Coupé,255.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655a6f74753e4.jpg,https://www.wandaloo.com/occasion/bmw-serie-4-gran-coupe-diesel-occasion-casablanca-maroc/38713.html,Diesel,2016,8 cv,140.000 km,19 novembre 2023,Casablanca
DS DS 4,360.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655a603de317c.jpg,https://www.wandaloo.com/occasion/ds-ds-4-diesel-occasion-casablanca-maroc/38711.html,Diesel,2023,6 cv,11.000 km,19 novembre 2023,Casablanca
BMW Série 5,180.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65593f756bafc.jpeg,https://www.wandaloo.com/occasion/bmw-serie-5-diesel-occasion-fes-maroc/38710.html,Diesel,2012,12 cv,230.000 km,18 novembre 2023,Fès
SKODA Karoq,330.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/11/6367e5afb3518.jpg,https://www.wandaloo.com/occasion/skoda-karoq-diesel-occasion-tetouan-maroc/37013.html,Diesel,2020,8 cv,60.000 km,8 août 2023,Tétouan
RENAULT Grand Scénic,120.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6559267aed692.jpeg,https://www.wandaloo.com/occasion/renault-grand-scenic-diesel-occasion-casablanca-maroc/38709.html,Diesel,2012,6 cv,237.000 km,18 novembre 2023,Casablanca
VOLKSWAGEN Golf,122.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6558fbe21da57.jpg,https://www.wandaloo.com/occasion/volkswagen-golf-diesel-occasion-rabat-maroc/38706.html,Diesel,2012,6 cv,90.000 km,18 novembre 2023,Rabat
TOYOTA C-HR,240.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65591cac21844.jpeg,https://www.wandaloo.com/occasion/toyota-c-hr-hybride-occasion-casablanca-maroc/38708.html,Hybride,2021,cv,23.256 km,18 novembre 2023,Casablanca
VOLKSWAGEN Touareg,250.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6558cf7af2b63.jpg,https://www.wandaloo.com/occasion/volkswagen-touareg-diesel-occasion-rabat-maroc/38704.html,Diesel,2020,12 cv,80.000 km,18 novembre 2023,Rabat
MERCEDES Classe C,800.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655899b60a536.jpeg,https://www.wandaloo.com/occasion/mercedes-classe-c-essence-occasion-tanger-maroc/38701.html,Essence,2023,9 cv,10.000 km,18 novembre 2023,Tanger
MERCEDES Classe C Coupé,389.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6557b10eb17fe.jpeg,https://www.wandaloo.com/occasion/mercedes-classe-c-coupe-diesel-occasion-casablanca-maroc/38700.html,Diesel,2018,8 cv,100.000 km,17 novembre 2023,Casablanca
DACIA Sandero,133.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6557a192844ee.jpg,https://www.wandaloo.com/occasion/dacia-sandero-diesel-occasion-casablanca-maroc/38699.html,Diesel,2020,6 cv,20.000 km,17 novembre 2023,Casablanca
TOYOTA Land Cruiser Prado,160.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655782cd9296a.jpg,https://www.wandaloo.com/occasion/toyota-land-cruiser-prado-diesel-occasion-casablanca-maroc/38697.html,Diesel,2008,12 cv,130.000 km,17 novembre 2023,Casablanca
VOLKSWAGEN Touareg,250.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6556e80b61c1b.jpg,https://www.wandaloo.com/occasion/volkswagen-touareg-diesel-occasion-casablanca-maroc/38692.html,Diesel,2018,12 cv,103.000 km,17 novembre 2023,Casablanca
JEEP Renegade,167.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65567be4af362.jpeg,https://www.wandaloo.com/occasion/jeep-renegade-diesel-occasion-rabat-maroc/38691.html,Diesel,2018,6 cv,11.000 km,16 novembre 2023,Rabat
DACIA Logan,70.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65562136afd67.jpg,https://www.wandaloo.com/occasion/dacia-logan-diesel-occasion-casablanca-maroc/38688.html,Diesel,2018,6 cv,95.000 km,16 novembre 2023,Casablanca
PEUGEOT 308,130.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6556490f3e3c1.jpg,https://www.wandaloo.com/occasion/peugeot-308-diesel-occasion-tanger-maroc/38689.html,Diesel,2015,6 cv,161.000 km,16 novembre 2023,Tanger
NISSAN X-Trail,100.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/nissan-x-trail-diesel-occasion-casablanca-maroc/38687.html,Diesel,2009,cv,230.000 km,15 novembre 2023,Casablanca
MAZDA CX-5,200.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65537d4ae883b.jpeg,https://www.wandaloo.com/occasion/mazda-cx-5-diesel-occasion-casablanca-maroc/38682.html,Diesel,2018,9 cv,100.000 km,14 novembre 2023,Casablanca
JAGUAR XF,350.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65538c76acc68.jpg,https://www.wandaloo.com/occasion/jaguar-xf-diesel-occasion-casablanca-maroc/38684.html,Diesel,2019,8 cv,65.000 km,14 novembre 2023,Casablanca
LAND ROVER Range Rover Evoque,240.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655389d8bbfbb.jpg,https://www.wandaloo.com/occasion/land-rover-range-rover-evoque-diesel-occasion-casablanca-maroc/38683.html,Diesel,2012,9 cv,185.000 km,14 novembre 2023,Casablanca
OPEL Crossland,180.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65537475c5577.jpg,https://www.wandaloo.com/occasion/opel-crossland-diesel-occasion-casablanca-maroc/38681.html,Diesel,2020,6 cv,104.000 km,14 novembre 2023,Casablanca
VOLKSWAGEN Golf,183.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655347d6a4820.jpeg,https://www.wandaloo.com/occasion/volkswagen-golf-diesel-occasion-kenitra-maroc/38680.html,Diesel,2018,8 cv,84.000 km,14 novembre 2023,Kénitra
PEUGEOT 3008,330.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65532da5d4f54.jpg,https://www.wandaloo.com/occasion/peugeot-3008-diesel-occasion-casablanca-maroc/38661.html,Diesel,2021,8 cv,56.000 km,14 novembre 2023,Casablanca
MERCEDES Classe S,390.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6552aa80d934c.jpeg,https://www.wandaloo.com/occasion/mercedes-classe-s-diesel-occasion-casablanca-maroc/38678.html,Diesel,2016,12 cv,129.000 km,13 novembre 2023,Casablanca
MERCEDES CLA Coupé,259.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655233121f5d3.jpeg,https://www.wandaloo.com/occasion/mercedes-cla-coupe-diesel-occasion-casablanca-maroc/38675.html,Diesel,2014,9 cv,58.946 km,13 novembre 2023,Casablanca
BMW Série 5,320.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65521f964536b.jpeg,https://www.wandaloo.com/occasion/bmw-serie-5-diesel-occasion-casablanca-maroc/38674.html,Diesel,2018,8 cv,160.000 km,13 novembre 2023,Casablanca
JAGUAR XE,235.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6551a905b8868.jpeg,https://www.wandaloo.com/occasion/jaguar-xe-diesel-occasion-casablanca-maroc/38673.html,Diesel,2017,8 cv,140.000 km,13 novembre 2023,Casablanca
VOLKSWAGEN Touareg,215.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655202e2d9a4a.jpeg,https://www.wandaloo.com/occasion/volkswagen-touareg-diesel-occasion-tanger-maroc/38670.html,Diesel,2017,12 cv,170.000 km,13 novembre 2023,Tanger
VOLKSWAGEN T-Roc,330.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/655151820d774.jpeg,https://www.wandaloo.com/occasion/volkswagen-t-roc-diesel-occasion-marrakech-maroc/38672.html,Diesel,2023,8 cv,32.000 km,12 novembre 2023,Marrakech
NISSAN Qashqai,163.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654ffbf67fa4c.jpeg,https://www.wandaloo.com/occasion/nissan-qashqai-diesel-occasion-el-jadida-maroc/38666.html,Diesel,2016,6 cv,214.000 km,11 novembre 2023,El Jadida
HYUNDAI Tucson,315.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654f5adb61d26.jpeg,https://www.wandaloo.com/occasion/hyundai-tucson-diesel-occasion-casablanca-maroc/38662.html,Diesel,2022,6 cv,55.000 km,11 novembre 2023,Casablanca
OPEL Mokka,253.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654d612e4c289.jpg,https://www.wandaloo.com/occasion/opel-mokka-essence-occasion-casablanca-maroc/38655.html,Essence,2023,7 cv,9.200 km,9 novembre 2023,Casablanca
TOYOTA Auris,115.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654e0f4d22e29.jpg,https://www.wandaloo.com/occasion/toyota-auris-diesel-occasion-casablanca-maroc/38659.html,Diesel,2015,5 cv,137.000 km,10 novembre 2023,Casablanca
DACIA Logan,36.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654df9f12a23e.jpg,https://www.wandaloo.com/occasion/dacia-logan-diesel-occasion-tanger-maroc/38657.html,Diesel,2018,6 cv,250.000 km,10 novembre 2023,Tanger
DACIA Sandero,134.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/dacia-sandero-diesel-occasion-casablanca-maroc/38654.html,Diesel,2020,6 cv,81.000 km,9 novembre 2023,Casablanca
OPEL Astra,210.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654cfb2340116.jpg,https://www.wandaloo.com/occasion/opel-astra-diesel-occasion-agadir-maroc/38653.html,Diesel,2019,6 cv,75.400 km,9 novembre 2023,Agadir
PEUGEOT 2008,299.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654ce561d566a.jpg,https://www.wandaloo.com/occasion/peugeot-2008-diesel-occasion-rabat-maroc/38651.html,Diesel,2023,6 cv,8.000 km,9 novembre 2023,Rabat
VOLKSWAGEN CC,240.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654cd136128a9.jpeg,https://www.wandaloo.com/occasion/volkswagen-cc-diesel-occasion-casablanca-maroc/38650.html,Diesel,2019,8 cv,88.000 km,9 novembre 2023,Casablanca
FORD Focus,159.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654cef77b72e1.jpeg,https://www.wandaloo.com/occasion/ford-focus-diesel-occasion-kenitra-maroc/38652.html,Diesel,2019,6 cv,158.000 km,9 novembre 2023,Kénitra
VOLKSWAGEN Golf,190.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654af784d9ae2.jpeg,https://www.wandaloo.com/occasion/volkswagen-golf-diesel-occasion-sale-maroc/38647.html,Diesel,2019,6 cv,200.000 km,8 novembre 2023,Salé
OPEL Grandland,255.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/6535a9629a4d1.jpg,https://www.wandaloo.com/occasion/opel-grandland-diesel-occasion-ait-melloul-maroc/38596.html,Diesel,2021,6 cv,37.000 km,7 novembre 2023,Aït Melloul
PEUGEOT 206,46.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654a3648e7ac9.jpg,https://www.wandaloo.com/occasion/peugeot-206-essence-occasion-beni-mellal-maroc/38646.html,Essence,2007,6 cv,65.000 km,7 novembre 2023,Beni Mellal
HYUNDAI i20,178.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/654a147dc6e8a.jpg,https://www.wandaloo.com/occasion/hyundai-i20-essence-occasion-rabat-maroc/38551.html,Essence,2022,8 cv,15.000 km,7 novembre 2023,Rabat
HONDA Legend,100.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/04/643711b2c138a.jpeg,https://www.wandaloo.com/occasion/honda-legend-essence-occasion-meknes-maroc/37781.html,Essence,2011,21 cv,145.000 km,6 novembre 2023,Meknès
FORD Kuga,129.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/65357f128c1b3.jpg,https://www.wandaloo.com/occasion/ford-kuga-diesel-occasion-casablanca-maroc/38595.html,Diesel,2013,8 cv,194.700 km,6 novembre 2023,Casablanca
OPEL Corsa,126.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6548187b7bf67.jpg,https://www.wandaloo.com/occasion/opel-corsa-essence-occasion-casablanca-maroc/38642.html,Essence,2021,7 cv,17.000 km,5 novembre 2023,Casablanca
SKODA Fabia,90.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65480273cf8c5.jpg,https://www.wandaloo.com/occasion/skoda-fabia-essence-occasion-agadir-maroc/38641.html,Essence,2017,6 cv,150.000 km,5 novembre 2023,Agadir
KIA Picanto,122.500,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/654653814adce.jpg,https://www.wandaloo.com/occasion/kia-picanto-essence-occasion-casablanca-maroc/38638.html,Essence,2021,6 cv,12.500 km,4 novembre 2023,Casablanca
FORD Kuga,196.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/6536a0bf36516.jpg,https://www.wandaloo.com/occasion/ford-kuga-diesel-occasion-meknes-maroc/38598.html,Diesel,2019,6 cv,88.000 km,3 novembre 2023,Meknès
CITROEN C5 AirCross,240.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6543ce021875c.jpg,https://www.wandaloo.com/occasion/citroen-c5-aircross-diesel-occasion-marrakech-maroc/38636.html,Diesel,2020,8 cv,47.000 km,2 novembre 2023,Marrakech
HONDA CR-V,85.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/65437cf06e287.jpg,https://www.wandaloo.com/occasion/honda-cr-v-diesel-occasion-casablanca-maroc/38633.html,Diesel,2011,9 cv,300.000 km,2 novembre 2023,Casablanca
KIA Sorento,280.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/kia-sorento-diesel-occasion-casablanca-maroc/38635.html,Diesel,2019,8 cv,60.000 km,2 novembre 2023,Casablanca
MINI 3 portes,75.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/mini-3-portes-essence-occasion-casablanca-maroc/38634.html,Essence,2009,cv,125.000 km,2 novembre 2023,Casablanca
FORD Focus,90.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/11/6542906b63314.jpg,https://www.wandaloo.com/occasion/ford-focus-diesel-occasion-casablanca-maroc/38631.html,Diesel,2010,7 cv,228.000 km,1 novembre 2023,Casablanca
BMW Série 3,225.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/6534c01bbf40a.jpeg,https://www.wandaloo.com/occasion/bmw-serie-3-diesel-occasion-temara-maroc/38592.html,Diesel,2016,8 cv,181.000 km,1 novembre 2023,Temara
ALFA ROMEO MiTo,80.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/654140bf0520c.jpeg,https://www.wandaloo.com/occasion/alfa-romeo-mito-essence-occasion-casablanca-maroc/38628.html,Essence,2012,8 cv,145.000 km,31 octobre 2023,Casablanca
TOYOTA Hilux,85.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/654145a763035.jpeg,https://www.wandaloo.com/occasion/toyota-hilux-diesel-occasion-khemissate-maroc/38629.html,Diesel,1999,cv,31.000 km,31 octobre 2023,Khemissate
HYUNDAI Santa Fe,95.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/hyundai-santa-fe-diesel-occasion-rabat-maroc/38627.html,Diesel,2010,9 cv,144.000 km,31 octobre 2023,Rabat
HYUNDAI Elantra,300.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/hyundai-elantra-hybride-occasion-casablanca-maroc/38625.html,Hybride,2023,9 cv,16.000 km,30 octobre 2023,Casablanca
AUDI A3 Sportback,280.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/653d7dcf0218c.jpeg,https://www.wandaloo.com/occasion/audi-a3-sportback-diesel-occasion-marrakech-maroc/38622.html,Diesel,2017,8 cv,133.000 km,28 octobre 2023,Marrakech
RENAULT Fluence,90.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/653d00b9689c6.jpg,https://www.wandaloo.com/occasion/renault-fluence-diesel-occasion-marrakech-maroc/38619.html,Diesel,2012,8 cv,177.000 km,28 octobre 2023,Marrakech
FIAT Punto,83.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/653d4f2fb2c22.jpeg,https://www.wandaloo.com/occasion/fiat-punto-diesel-occasion-casablanca-maroc/38620.html,Diesel,2018,5 cv,120.000 km,28 octobre 2023,Casablanca
RENAULT Clio,110.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/renault-clio-essence-occasion-smara-maroc/38616.html,Essence,2020,7 cv,40.000 km,27 octobre 2023,Smara
ALFA ROMEO MiTo,130.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/653bdb2eb6ecb.jpg,https://www.wandaloo.com/occasion/alfa-romeo-mito-diesel-occasion-casablanca-maroc/38617.html,Diesel,2017,6 cv,70.000 km,27 octobre 2023,Casablanca
BMW Série 4 Coupé,265.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/65382e8fe8cdd.jpg,https://www.wandaloo.com/occasion/bmw-serie-4-coupe-diesel-occasion-casablanca-maroc/38604.html,Diesel,2014,8 cv,160.000 km,27 octobre 2023,Casablanca
PEUGEOT 208,150.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/653bea56d1abd.jpeg,https://www.wandaloo.com/occasion/peugeot-208-diesel-occasion-kenitra-maroc/38618.html,Diesel,2021,6 cv,80.000 km,27 octobre 2023,Kénitra
KIA Cerato,50.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/653b7258610f7.jpg,https://www.wandaloo.com/occasion/kia-cerato-diesel-occasion-el-jadida-maroc/38615.html,Diesel,2006,8 cv,198.100 km,27 octobre 2023,El Jadida
VOLKSWAGEN Tiguan,325.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/653acea1a64eb.jpg,https://www.wandaloo.com/occasion/volkswagen-tiguan-diesel-occasion-casablanca-maroc/38614.html,Diesel,2019,8 cv,57.000 km,26 octobre 2023,Casablanca
MERCEDES Classe E Coupé,515.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/mercedes-classe-e-coupe-diesel-occasion-marrakech-maroc/38611.html,Diesel,2019,8 cv,90.000 km,26 octobre 2023,Marrakech
BMW X1,225.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/653a9515aae4f.jpg,https://www.wandaloo.com/occasion/bmw-x1-diesel-occasion-casablanca-maroc/38612.html,Diesel,2016,8 cv,154.000 km,26 octobre 2023,Casablanca
FORD Focus,110.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/653a99e1bb4f1.jpg,https://www.wandaloo.com/occasion/ford-focus-diesel-occasion-agadir-maroc/38613.html,Diesel,2011,7 cv,125.125 km,26 octobre 2023,Agadir
VOLKSWAGEN CC,160.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/653a628361504.jpg,https://www.wandaloo.com/occasion/volkswagen-cc-diesel-occasion-mohammadia-maroc/38609.html,Diesel,2014,8 cv,204.000 km,26 octobre 2023,Mohammadia
VOLKSWAGEN Golf,165.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/volkswagen-golf-diesel-occasion-casablanca-maroc/38606.html,Diesel,2017,8 cv,106.000 km,25 octobre 2023,Casablanca
PEUGEOT 508,95.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/peugeot-508-diesel-occasion-tetouan-maroc/38607.html,Diesel,2011,6 cv,239.000 km,25 octobre 2023,Tétouan
ALFA ROMEO Stelvio,340.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/6536fcc984cf0.jpg,https://www.wandaloo.com/occasion/alfa-romeo-stelvio-diesel-occasion-agadir-maroc/38600.html,Diesel,2021,9 cv,99.000 km,25 octobre 2023,Agadir
MERCEDES Classe E,178.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/mercedes-classe-e-diesel-occasion-rabat-maroc/38603.html,Diesel,2014,8 cv,208.000 km,24 octobre 2023,Rabat
AUDI Q5,230.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/6537fe7f5aa52.jpg,https://www.wandaloo.com/occasion/audi-q5-diesel-occasion-marrakech-maroc/38602.html,Diesel,2014,8 cv,173.000 km,24 octobre 2023,Marrakech
DS DS3,75.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/ds-ds3-essence-occasion-mohammadia-maroc/36991.html,Essence,2011,9 cv,155.000 km,1 novembre 2022,Mohammadia
VOLKSWAGEN Tiguan,375.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/6537c7709768d.jpeg,https://www.wandaloo.com/occasion/volkswagen-tiguan-diesel-occasion-al-hoceima-maroc/38601.html,Diesel,2017,8 cv,78.000 km,24 octobre 2023,Al Hoceima
VOLKSWAGEN Golf,223.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/10/6536a319e1693.jpeg,https://www.wandaloo.com/occasion/volkswagen-golf-diesel-occasion-rabat-maroc/38599.html,Diesel,2014,8 cv,200.000 km,23 octobre 2023,Rabat
